region,company_name,duns_number,status,capabilities,Legend_Specialization,certification,subsidiary,overseas,website,contact,address_full,primary_naics_code,primary_naics_description,secondary_naics_code,secondary_naics_description,company_type,import_export,global_duns_no,global_name,immediate_parent_duns_no,immediate_parent_name,latitude,line_of_business,longtitude,manufacturing_indicator,marketing_prescreen_score,marketing_prescreen_ranking,minority_owned_indicator,owns_rents,phone_no,subsidiary_status,web_address_url,year_of_founding,auditors,trade_style,employer_id_number_ein,domestic_parent_duns_no,domestic_parent_name,location_type,mailing_address,mailing_city,mailing_country_region,mailing_county,mailing_state,mailing_zipcode,address,physical_address,physical_city,physical_country_region,physical_county,physical_state,physical_zipcode,physical_zipcode_short,secondary_sic_code,secondary_sic_description,primary_sic_code,primary_sic_description,facility_size,sales_volume_2020,employee_all_sites_2020,employee_this_sites_2020,avg_ann_dod_total_revenue,avg_dod_contract_value
Peoria,"CHILLICOTHE METAL CO., INC.",00-509-9916,00-509-9916,"Enclosures, packaged generator sets, trailers, fuel tank bases, electrical controls",Metal closure,No,No,No,https://www.cmcousa.com/,https://www.cmcousa.com/contact-us/,"4507 E ROME RD, CHILLICOTHE, IL",332322,Sheet Metal Work Manufacturing,,,Private,Importer,,,,,40.879429,MFG SHEET METALWORK,-89.520137,Non Manufacturer,Low,N/A,No,,(309) 274-5421,Non-Subsidiary,WWW.CMCOUSA.COM,1965,,,370888056,,,Single Location,,,,,,,"4507 E ROME RD, CHILLICOTHE, IL 61523",4507 E ROME RD,CHILLICOTHE,USA,PEORIA,IL,615239070,61523,,,34440500,"Metal housings, enclosures, casings, and other containers",0,NA,NA,NA,$0,$0
Peoria,INLAND TOOL COMPANY,07-142-8379,07-142-8379,"Laser cutting, machining, welding, tooling, stamping",Metal stamping,ISO9001,No,No,https://www.inlandtool.net/,https://www.inlandtool.net/,"727 N TOPPER DR, MOUNT PULASKI, IL",333515,Cutting Tool and Machine Tool Accessory Manufacturing,,,Private,,,,,,40.016262,MFG MACHINE TOOL ACCESSORIES,-89.279594,Non Manufacturer,Low,3 - Neutral,No,Owns,(217) 792-3206,Non-Subsidiary,WWW.INLANDTOOL.NET,1974,,,370984715,,,Single Location,P.O. BOX 137,MOUNT PULASKI,USA,LOGAN,ILLINOIS,625480137,"727 N TOPPER DR, MOUNT PULASKI, IL 62548",727 N TOPPER DR,MOUNT PULASKI,USA,LOGAN,IL,625486074,62548,,,35450000,Machine tool accessories,70000,"$16,268,446",50,50,$0,$0
Quad Cities,TOMPKINS ALUMINUM FOUNDRY INC,06-994-7901,06-994-7901,Aluminum die-castings,Casting,No,No,No,https://www.dandb.com/businessdirectory/tompkinsaluminumfoundryinc-rockfalls-il-14278215.html,https://www.dandb.com/businessdirectory/tompkinsaluminumfoundryinc-rockfalls-il-14278215.html,"23876 PROPHET RD, ROCK FALLS, IL",331523,Nonferrous Metal Die-Casting Foundries,,,Private,,,,,,41.733889,MFG ALUMINUM DIE-CASTINGS,-89.788036,Non Manufacturer,Low,1 - Most likely to pay,No,Rent,(815) 438-5578,Non-Subsidiary,,1964,,,,,,Single Location,,,,,,,"23876 PROPHET RD, ROCK FALLS, IL 61071",23876 PROPHET RD,ROCK FALLS,USA,WHITESIDE,IL,610719635,61071,,,33630000,Aluminum die-castings,8800,"$100,000",3,3,$0,$0
Quad Cities,"BRANCHFIELD CASTING, INC.",04-244-9736,04-244-9736,Steel casting,Casting,No,No,No,http://branchfield.net/,http://branchfield.net/,"2580 130TH AVE, MATHERVILLE, IL",331511,Iron Foundries,,,Private,,04-244-9736,"BRANCHFIELD CASTING, INC.",04-244-9736,"BRANCHFIELD CASTING, INC.",41.25976,GRAY/DUCTILE IRON FOUNDRY,-90.60791,Non Manufacturer,Low,1 - Most likely to pay,No,Owns,(309) 932-2278,Non-Subsidiary,WWW.BRANCHFIELD.NET,1967,,,363931229,04-244-9736,"BRANCHFIELD CASTING, INC.",Headquarters,P.O. BOX 116,GALVA,USA,HENRY,ILLINOIS,614340116,"2580 130TH AVE, MATHERVILLE, IL 61263",2580 130TH AVE,MATHERVILLE,USA,MERCER,IL,61263,61263,,,33219903,"Gray iron castings, nec",5800,"$663,796",6,6,NA,NA
Quad Cities,FRIZZELLE & PARSONS DIE SINKING CO (INC),00-526-5095,00-526-5095,"Special dies, tools, jigs, and fixtures",Die and tool,No,No,No,https://www.dandb.com/businessdirectory/frizzelleparsonsdiesinkingcoinc-moline-il-903202.html,https://www.dandb.com/businessdirectory/frizzelleparsonsdiesinkingcoinc-moline-il-903202.html,"6602 JOHN DEERE RD, MOLINE, IL",333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",,,Private,,,,,,41.472038,MFG DIES/TOOLS/JIGS/FIXTURES,-90.451596,Non Manufacturer,N/A,N/A,No,Owns,,Non-Subsidiary,WWW.FRIZZELLE-PARSONS.COM,1942,,,362491006,,,Single Location,,,,,,,"6602 JOHN DEERE RD, MOLINE, IL 61265",6602 JOHN DEERE RD,MOLINE,USA,ROCK ISLAND,IL,612655837,61265,,,35440000,"Special dies, tools, jigs, and fixtures",0,NA,NA,NA,NA,NA
Quad Cities,"MOLINE FORGE, INC.",00-526-7877,00-526-7877,"Forging, coining, grinding",Forging,No,No,No,https://www.molineforge.com/,https://www.molineforge.com/contact,"4101 4TH AVE, MOLINE, IL",332111,Iron and Steel Forging,,,Private,Importer,,,,,41.513354,MFG IRON/STEEL FORGINGS,-90.478052,Non Manufacturer,Low,1 - Most likely to pay,No,Owns,(309) 762-5506,Non-Subsidiary,WWW.MOLINEFORGE.COM,1915,,,361495110,,,Single Location,,,,,,,"4101 4TH AVE, MOLINE, IL 61265",4101 4TH AVE,MOLINE,USA,ROCK ISLAND,IL,612651997,61265,,,34629905,Horseshoes,80000,"$11,902,400",65,65,$0,$0
Quad Cities,REYNOLDS MANUFACTURING,00-258-4790,00-258-4790,"CNC machining, custom metal fabrication, custom tools",Machining,ISO9001,No,No,https://www.reynoldsmfg.com,https://www.reynoldsmfg.com/contact-us/,"630 4TH ST W, MILAN, IL",333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",,,Private,,11-747-5657,REYNOLDS MANUFACTURING,11-747-5657,REYNOLDS MANUFACTURING,41.446999,MFG DIES/TOOLS/JIGS/FIXTURES,-90.573168,Non Manufacturer,Low,5 - Least Likely to pay,No,,(309) 787-8600,Non-Subsidiary,WWW.REYNOLDSMFG.COM,0,,,363305102,11-747-5657,REYNOLDS MANUFACTURING,Branch,,,,,,,"630 4TH ST W, MILAN, IL 61264",630 4TH ST W,MILAN,USA,ROCK ISLAND,IL,612642736,61264,,,35440100,Special dies and tools,0,NA,NA,NA,$0,$0
Quad Cities,RANDALL BOONSTRA,07-992-7007,07-992-7007,Metal stampings,Metal stamping,No,No,No,https://www.buzzfile.com/business/Fastool-USA-563-340-6401,https://www.buzzfile.com/business/Fastool-USA-563-340-6401,"2001 9TH ST, FULTON, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,41.857866,MFG METAL STAMPINGS,-90.15981,Non Manufacturer,High,2 - Likely to pay,No,Owns,(563) 340-6401,Non-Subsidiary,,2015,,FASTOOL USA,,,,Single Location,,,,,,,"2001 9TH ST, FULTON, IL 61252",2001 9TH ST,FULTON,USA,WHITESIDE,IL,612521385,61252,,,34699909,Ornamental metal stampings,10000,"$59,562",2,2,$0,$0
Quad Cities,"RURSCH SPECIALTIES, INC.",14-546-3845,14-546-3845,"Machine parts, stamped or pressed metal",Metal stamping,No,No,No,https://www.dandb.com/businessdirectory/rurschspecialtiesinc-reynolds-il-17746351.html,https://www.dandb.com/businessdirectory/rurschspecialtiesinc-reynolds-il-17746351.html,"16420 132ND ST W, REYNOLDS, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,41.355372,MFG METAL STAMPINGS,-90.750002,Non Manufacturer,Low,4 - Less likely to pay,No,Owns,(309) 795-1502,Non-Subsidiary,,1995,,,,,,Single Location,,,,,,,"16420 132ND ST W, REYNOLDS, IL 61279",16420 132ND ST W,REYNOLDS,USA,ROCK ISLAND,IL,612799760,61279,,,34699908,"Machine parts, stamped or pressed metal",0,"$258,599",2,2,$0,$0
Quad Cities,DIXLINE CORPORATION,00-526-7810,00-526-7810,"Casket hardware and coating, steel stamping, zinc die casting, steel bar roll forming",Metal stamping,ISO9001 and ISO14001,No,No,https://dixline.com/,https://dixline.com/contact/,"136 EXCHANGE ST, GALVA, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,00-526-7810,DIXLINE CORPORATION,00-526-7810,DIXLINE CORPORATION,41.165578,MFG METAL STAMPINGS,-90.046043,Non Manufacturer,Low,2 - Likely to pay,No,Rent,(309) 932-2011,Non-Subsidiary,WWW.DIXLINE.COM,1924,,,362109810,00-526-7810,DIXLINE CORPORATION,Headquarters,P.O. BOX 166,GALVA,USA,HENRY,ILLINOIS,614340166,"136 EXCHANGE ST, GALVA, IL 61434",136 EXCHANGE ST,GALVA,USA,HENRY,IL,614341710,61434,,,34690000,"Metal stampings, nec",2000,"$12,449,581",90,15,$0,$0
Quad Cities,IMH FABRICATION INC.,08-113-0089,08-113-0089,"Metal fabrication, machining, stamping, and weldments.",Metal stamping,ISO9001,No,No,https://www.imh.com/,https://www.imh.com/,"326 W 5TH ST, PROPHETSTOWN, IL",335210,Small Electrical Appliance Manufacturing,,,Private,,00-606-6567,IMH FABRICATION LLC,00-606-6567,IMH FABRICATION LLC,41.66965,MFG ELECTRIC HOUSEWARES/FANS,-89.941126,Non Manufacturer,Low,2 - Likely to pay,No,,(815) 537-2381,Non-Subsidiary,WWW.IMH.COM,0,,STERLING MULTI-PRODUCTS,351597492,00-606-6567,IMH FABRICATION LLC,Branch,,,,,,,"326 W 5TH ST, PROPHETSTOWN, IL 61277",326 W 5TH ST,PROPHETSTOWN,USA,WHITESIDE,IL,612771006,61277,,,36340203,"Food mixers, electric: household",0,NA,NA,NA,$0,$0
Quad Cities,"METAL SPINNERS, INC.",05-243-3935,05-243-3935,Metal spinners,Metal stamping,ISO9100,No,No,https://www.samuel.com/our-businesses/metal-spinners,https://www.samuel.com/our-businesses/metal-spinners/contact,"802 E 11TH ST, ROCK FALLS, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,05-464-8365,"METAL SPINNERS, INC.",05-464-8365,"METAL SPINNERS, INC.",41.769819,MFG METAL STAMPINGS,-89.678914,Non Manufacturer,Low,4 - Less likely to pay,No,,(815) 625-0390,Non-Subsidiary,WWW.SAMUEL.COM,0,,ROCK FALLS DIV,351711912,05-464-8365,"METAL SPINNERS, INC.",Branch,,,,,,,"802 E 11TH ST, ROCK FALLS, IL 61071",802 E 11TH ST,ROCK FALLS,USA,WHITESIDE,IL,610713157,61071,,,34699915,Spinning metal for the trade,0,NA,NA,NA,$0,$0
Quad Cities,"MOLINE WELDING, INC.",02-565-1076,02-565-1076,"Metal fabrication, laser cutting, forming, welding",Roll forming,No,No,No,https://www.molinewelding.com/,https://www.molinewelding.com/contact,"3603 78TH AVE, MILAN, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,41.440847,MFG METAL STAMPINGS,-90.538373,Non Manufacturer,Low,1 - Most likely to pay,No,Owns,(309) 756-0643,Non-Subsidiary,WWW.MOLINEWELDING.COM,1916,,,362986180,,,Single Location,,,,,,,"3603 78TH AVE, MILAN, IL 61264",3603 78TH AVE,MILAN,USA,ROCK ISLAND,IL,612643217,61264,,,34690000,"Metal stampings, nec",36000,"$3,343,181",17,17,$0,$0
Rockford,ACCUCAST INC.,86-769-2527,86-769-2527,Miniature zinc die castings,Casting,No,NA,NA,https://www.accucastinc.com/,https://www.accucastinc.com/about-us/,"5113 27TH AVE, ROCKFORD, IL",331523,Nonferrous Metal Die-Casting Foundries,,,Private,,,,,,42.233427,MFG NONFERROUS DIE-CASTINGS,-89.016295,Non Manufacturer,Low,2 - Likely to pay,No,Rent,(815) 394-1875,Non-Subsidiary,WWW.ACCUCASTINC.COM,1993,,,,,,Single Location,P.O. BOX 5232,ROCKFORD,USA,WINNEBAGO,ILLINOIS,611250232,"5113 27TH AVE, ROCKFORD, IL 61109",5113 27TH AVE,ROCKFORD,USA,WINNEBAGO,IL,611091712,61109,,,33640202,Zinc and zinc-base alloy die-castings,6000,"$1,225,620",7,7,$0,$0
Rockford,"ROCKFORD FOUNDRIES, INC.",00-545-5886,00-545-5886,Sand castings from non-ferrous metals (alloys) – aluminum and oshalloy (low leaded red brass),Casting,No,NA,NA,https://www.rockfordfoundries.com/,https://www.rockfordfoundries.com/contact/,"212 MILL ST, ROCKFORD, IL",331524,Aluminum Foundries (except Die-Casting),,,Private,,,,,,42.263697,ALUMINUM FOUNDRY,-89.098774,Non Manufacturer,Low,1 - Most likely to pay,No,Owns,(815) 965-7243,Non-Subsidiary,WWW.ROCKFORDFOUNDRIES.COM,0,,,362961404,,,Single Location,,,,,,,"212 MILL ST, ROCKFORD, IL 61101",212 MILL ST,ROCKFORD,USA,WINNEBAGO,IL,611011490,61101,,,33650200,Aluminum and aluminum-based alloy castings,20000,"$1,894,803",12,12,$0,$0
Rockford,"OLSON ALUMINUM CASTINGS, LTD.",00-546-9465,00-546-9465,Aliminium castings,Casting,ISO9001,NA,NA,https://www.olsonalum.com,https://www.olsonalum.com/contact-form/,"2135 15TH ST, ROCKFORD, IL",331524,Aluminum Foundries (except Die-Casting),,,Private,,,,,,42.243812,ALUMINUM FOUNDRY,-89.065927,Non Manufacturer,Low,4 - Less likely to pay,No,Rent,(815) 229-3292,Non-Subsidiary,WWW.OLSONALUM.COM,1945,,OLSON ALUMINUM CASTINGS,362369792,,,Single Location,P.O. BOX 6106,ROCKFORD,USA,WINNEBAGO,ILLINOIS,611251106,"2135 15TH ST, ROCKFORD, IL 61104",2135 15TH ST,ROCKFORD,USA,WINNEBAGO,IL,611047310,61104,,,33650200,Aluminum and aluminum-based alloy castings,39000,"$10,268,488",40,40,$0,$0
Rockford,"WINNEBAGO FOUNDRY, INC.",10-829-2798,10-829-2798,Gray and ductile iron castings ,Casting,No,NA,NA,"https://www.dnb.com/business-directory/company-profiles.winnebago_foundry_inc.84e34cf33f88458ddede44888b3a6ed6.html , https://www.linkedin.com/company/winnebago-foundry-inc- ","https://www.dnb.com/business-directory/company-profiles.winnebago_foundry_inc.84e34cf33f88458ddede44888b3a6ed6.html , https://www.linkedin.com/company/winnebago-foundry-inc- ","132 BLACKHAWK BLVD, SOUTH BELOIT, IL",331511,Iron Foundries,,,Private,,,,,,42.495889,GRAY/DUCTILE IRON FOUNDRY,-89.037213,Non Manufacturer,Low,1 - Most likely to pay,No,Owns,(815) 389-3533,Non-Subsidiary,WWW.WINNEBAGOFOUNDRY.COM,1984,,,363279443,,,Single Location,P.O. BOX 5,SOUTH BELOIT,USA,WINNEBAGO,ILLINOIS,610800005,"132 BLACKHAWK BLVD, SOUTH BELOIT, IL 61080",132 BLACKHAWK BLVD,SOUTH BELOIT,USA,WINNEBAGO,IL,610801366,61080,,,33219903,"Gray iron castings, nec",30000,"$12,646,723",74,74,$0,$0
Rockford,THE TOP DIE CASTING CO,00-545-6520,00-545-6520,Die casting,Casting,ISO9001,NA,NA,https://topdiecast.com/,https://topdiecast.com/contact-us/,"13910 DEARBORN AVE, SOUTH BELOIT, IL",331523,Nonferrous Metal Die-Casting Foundries,,,Private,Importer,,,,,42.461124,MFG ALUMINUM DIE-CASTINGS,-89.02047,Non Manufacturer,Low,N/A,No,,(815) 389-2599,Non-Subsidiary,WWW.TOPDIECAST.COM,1963,,,362530984,,,Single Location,,,,,,,"13910 DEARBORN AVE, SOUTH BELOIT, IL 61080",13910 DEARBORN AVE,SOUTH BELOIT,USA,WINNEBAGO,IL,610809719,61080,,,33630000,Aluminum die-castings,0,NA,NA,NA,$0,$0
Rockford,GUNITE EMI CORPORATION,00-502-8105,00-502-8105,Gray and ductile iron castings,Casting,No,NA,NA,https://www.dandb.com/businessdirectory/guniteemicorporation-rockford-il-37432941.html,https://www.dandb.com/businessdirectory/guniteemicorporation-rockford-il-37432941.html,"302 PEOPLES AVE, ROCKFORD, IL",331511,Iron Foundries,,,Private,Exporter,80-675-8178,"CRESTVIEW PARTNERS, L.P.",18-013-4355,GUNITE CORPORATION,42.241369,GRAY/DUCTILE IRON FOUNDRY,-89.091148,Non Manufacturer,N/A,N/A,No,Owns,(815) 964-7124,Subsidiary,,1880,,EMI DIVISION,250466130,80-675-8178,"CRESTVIEW PARTNERS, L.P.",Single Location,,,,,,,"302 PEOPLES AVE, ROCKFORD, IL 61104",302 PEOPLES AVE,ROCKFORD,USA,WINNEBAGO,IL,611047035,61104,,,33219902,Ductile iron castings,0,NA,NA,NA,$0,$0
Rockford,"STATE LINE FOUNDRIES, INC.",04-391-1072,04-391-1072,Iron casting and prototyping,Casting,ISO9001,NA,NA,https://www.slfcastings.com/,https://www.slfcastings.com/contact-us/,"13227 N 2ND ST, ROSCOE, IL",331511,Iron Foundries,,,Private,,,,,,42.453403,GRAY/DUCTILE IRON FOUNDRY,-89.018312,Non Manufacturer,Low,2 - Likely to pay,No,Owns,(815) 389-3921,Non-Subsidiary,WWW.SLFCASTINGS.COM,1968,,,362645783,,,Single Location,P.O. BOX 530,ROSCOE,USA,WINNEBAGO,ILLINOIS,610730530,"13227 N 2ND ST, ROSCOE, IL 61073",13227 N 2ND ST,ROSCOE,USA,WINNEBAGO,IL,610737729,61073,,,33219903,"Gray iron castings, nec",67000,"$10,795,310",54,54,"$35,827","$35,827"
Rockford,ROCKFORD DROP FORGE COMPANY,00-507-0297,00-507-0297,Forged tools and dies,Die and tool,ISO9001 and BSEN9001 and AS9100D,NA,NA,https://www.forgeresourcesgroup.com/plant-locations/rockford-drop-forge/,https://www.forgeresourcesgroup.com/plant-locations/rockford-drop-forge/,"2011 10TH ST, ROCKFORD, IL",332111,Iron and Steel Forging,,,Private,,,,,,42.24646,MFG IRON/STEEL FORGINGS,-89.076217,Non Manufacturer,Low,3 - Neutral,No,Owns,(815) 963-9611,Non-Subsidiary,WWW.FORGERESOURCESGROUP.COM,1903,,ROCKFORD DROP FORGE,361695370,,,Single Location,P.O. BOX 567,DEKALB,USA,DEKALB,ILLINOIS,601150567,"2011 10TH ST, ROCKFORD, IL 61104",2011 10TH ST,ROCKFORD,USA,WINNEBAGO,IL,611045390,61104,,,34620000,Iron and steel forgings,200000,"$11,216,169",70,70,$0,$0
Rockford,ITW DC PRODUCTS,02-599-6153,02-599-6153,Washers,Fastener-connection-rivet-washer,No,No,No,https://www.macraesbluebook.com/search/company.cfm?company=316760,https://www.macraesbluebook.com/search/company.cfm?company=316760,"2550 S 27TH AVE, BROADVIEW, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,42.261,MFG METAL STAMPINGS,-88.951,Non Manufacturer,N/A,N/A,No,,,Non-Subsidiary,,1966,,I T W/D C PRODUCTS,,,,Single Location,,,,,,,"2316 23rd Avenue Rockford, IL, 61104 United States","2316 23rd Avenue Rockford, IL, 61104 United States",BROADVIEW,USA,COOK,IL,601553851,60155,,,34690000,"Metal stampings, nec",0,NA,NA,NA,$0,$0
Rockford,"FORGINGS & STAMPINGS, INC.",00-546-9127,00-546-9127,Die forgings,Forging,ISO9001,NA,NA,http://www.forgingsandstampings.com/,http://www.forgingsandstampings.com/contact-us-1,"1025 23RD AVE, ROCKFORD, IL",332111,Iron and Steel Forging,,,Private,,00-546-9127,"FORGINGS & STAMPINGS, INC.",00-546-9127,"FORGINGS & STAMPINGS, INC.",42.240747,MFG IRON/STEEL FORGINGS,-89.081083,Non Manufacturer,Low,2 - Likely to pay,No,Owns,(815) 962-5597,Non-Subsidiary,WWW.FORGINGSANDSTAMPINGS.COM,1920,,,361090010,00-546-9127,"FORGINGS & STAMPINGS, INC.",Headquarters,,,,,,,"1025 23RD AVE, ROCKFORD, IL 61104",1025 23RD AVE,ROCKFORD,USA,WINNEBAGO,IL,611047148,61104,,,34620000,Iron and steel forgings,7620,"$4,904,104",48,24,$0,$0
Rockford,"CUSTOM METAL PRODUCTS, LLC",11-725-8419,11-725-8419,"Machining, turning, wire",Machining,No,No,No,http://custommetalproducts.com/,http://custommetalproducts.com/contact/,"1827 BROADWAY, ROCKFORD, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,42.251983,MFG METAL STAMPINGS,-89.067871,Non Manufacturer,Low,3 - Neutral,No,,(815) 397-2677,Non-Subsidiary,WWW.CUSTOMMETALPRODUCTS.COM,2017,,,,,,Single Location,,,,,,,"1827 BROADWAY, ROCKFORD, IL 61104",1827 BROADWAY,ROCKFORD,USA,WINNEBAGO,IL,611045409,61104,,,34699916,Stamping metal for the trade,0,"$73,452",2,2,$0,$0
Rockford,ALLIED PRODUCTION DRILLING INC,80-354-3669,80-354-3669,Machining,Machining,No,NA,NA,https://www.allbiz.com/business/allied-production-drilling-inc_1b-815-969-0940,https://www.allbiz.com/business/allied-production-drilling-inc_1b-815-969-0940,"5746 N HALES CORNER RD, STILLMAN VALLEY, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,42.117875,"METAL STAMPINGS, NEC, NSK",-89.213094,Non Manufacturer,N/A,N/A,No,Rent,,Non-Subsidiary,,1993,,,,,,Single Location,,,,,,,"5746 N HALES CORNER RD, STILLMAN VALLEY, IL 61084",5746 N HALES CORNER RD,STILLMAN VALLEY,USA,OGLE,IL,610849721,61084,,,34699916,Stamping metal for the trade,0,NA,NA,NA,$0,$0
Rockford,"KADON HOLDINGS, LLC",03-076-1466,03-076-1466,"Machining, multi-axis machining, special manufacturing systems",Machining,ISO9001,NA,NA,https://www.kadonprecision.com/,https://www.kadonprecision.com/contact,"5876 SANDY HOLLOW RD, ROCKFORD, IL",331524,Aluminum Foundries (except Die-Casting),,,Private,,,,,,42.226402,ALUMINUM FOUNDRY,-89.002467,Non Manufacturer,Low,3 - Neutral,No,,(815) 226-0147,Non-Subsidiary,,2021,,WILSON TOOL CORPORATION,,,,Single Location,,,,,,,"5876 SANDY HOLLOW RD, ROCKFORD, IL 61109",5876 SANDY HOLLOW RD,ROCKFORD,USA,WINNEBAGO,IL,611092767,61109,,,33650201,"Aerospace castings, aluminum",0,NA,NA,NA,NA,NA
Rockford,CARDINAL FORGE COMPANY,07-936-3418,07-936-3418,"Carbon steel, steel alloy, aluminum, nonferrous and stainless steel forgings",Metal stamping,No,NA,NA,https://www.forgeresourcesgroup.com/plant-locations/illinois-forge/,https://www.forgeresourcesgroup.com,"1040 S MAIN ST, ROCHELLE, IL",332111,Iron and Steel Forging,,,Private,,,,,,42.2474,MFG IRON/STEEL FORGINGS,-89.08,Non Manufacturer,Low,1 - Most likely to pay,No,,(815) 561-8172,Non-Subsidiary,WWW.FORGERESOURCESGROUP.COM,2001,,,,,,Single Location,,,,,,,"2011 10th St, Rockford, IL 61104, United States","2011 10th St, Rockford, IL 61104, United States",ROCHELLE,USA,OGLE,IL,610682174,61068,,,34620000,Iron and steel forgings,0,"$115,803",1,1,$0,$0
Rockford,KR MACHINE,13-877-1287,13-877-1287,"Machine parts, stamped or pressed metal",Metal stamping,No,NA,NA,https://www.dnb.com/business-directory/company-profiles.kr_machine.9f136d4ec44895b0b578af63604261e8.html,https://www.dnb.com/business-directory/company-profiles.kr_machine.9f136d4ec44895b0b578af63604261e8.html,"15322 EICKS RD, DURAND, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,42.473005,MFG METAL STAMPINGS,-89.353428,Non Manufacturer,Low,1 - Most likely to pay,No,Owns,(815) 248-2250,Non-Subsidiary,,1995,,,,,,Single Location,,,,,,,"15322 EICKS RD, DURAND, IL 61024",15322 EICKS RD,DURAND,USA,WINNEBAGO,IL,610249641,61024,,,34699908,"Machine parts, stamped or pressed metal",0,"$250,000",5,5,$0,$0
Rockford,CARLSON CAPITOL MFG. CO.,00-517-1046,00-517-1046,"Metal stampings, lid supports",Metal stamping,No,NA,NA,https://carlsoncapitol.com/,https://carlsoncapitol.com/contact-us/,"2319 23RD AVE, ROCKFORD, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,42.24152,MFG METAL STAMPINGS,-89.05865,Non Manufacturer,Low,5 - Least Likely to pay,No,Owns,(815) 398-3110,Non-Subsidiary,WWW.CARLSONCAPITOL.COM,1945,,CARLSON CAPITOL MFG CO,362089688,,,Single Location,P.O. BOX 6165,ROCKFORD,USA,WINNEBAGO,ILLINOIS,611251165,"2319 23RD AVE, ROCKFORD, IL 61104",2319 23RD AVE,ROCKFORD,USA,WINNEBAGO,IL,611047336,61104,,,34699916,Stamping metal for the trade,11900,"$2,032,068",11,11,$0,$0
Rockford,NELSON MANUFACTURING CO INC,06-401-1927,06-401-1927,Metal stamping and fabrication,Metal stamping,No,NA,NA,http://nelsonstampandfab.com/,http://nelsonstampandfab.com/,"2516 20TH ST, ROCKFORD, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,42.239456,MFG METAL STAMPINGS,-89.057183,Non Manufacturer,Low,3 - Neutral,No,Rent,(815) 229-0161,Non-Subsidiary,WWW.NELSONSTAMPANDFAB.COM,1972,,,362931865,,,Single Location,,,,,,,"2516 20TH ST, ROCKFORD, IL 61104",2516 20TH ST,ROCKFORD,USA,WINNEBAGO,IL,611047454,61104,,,34699916,Stamping metal for the trade,10000,"$2,465,768",15,15,$0,$0
Rockford,"ACTION TOOL & MANUFACTURING, INC.",04-517-4349,04-517-4349,"Custom die fabrication, metal stampings",Metal stamping,ISO9001,NA,NA,https://www.actiontool.com/,https://www.actiontool.com/contact-action-tool-and-die-company-located-in-rockford-il/,"5573 SANDY HOLLOW RD, ROCKFORD, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,42.223261,MFG METAL STAMPINGS,-89.008216,Non Manufacturer,Low,2 - Likely to pay,No,Rent,(815) 874-5775,Non-Subsidiary,WWW.ACTIONTOOL.COM,1980,,,363250686,,,Single Location,,,,,,,"5573 SANDY HOLLOW RD, ROCKFORD, IL 61109",5573 SANDY HOLLOW RD,ROCKFORD,USA,WINNEBAGO,IL,611092793,61109,,,34699916,Stamping metal for the trade,75000,"$4,757,852",20,20,$0,$0
Rockford,RELIABLE MACHINE COMPANY,00-546-9184,00-546-9184,Stamping metal for the trade,Metal stamping,No,NA,NA,https://www.dandb.com/businessdirectory/reliablemachinecompany-rockford-il-982159.html,https://www.dandb.com/businessdirectory/reliablemachinecompany-rockford-il-982159.html,"521 SCHAUER LN, ROCKFORD, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,42.284642,MFG METAL STAMPINGS,-88.929561,Non Manufacturer,Low,1 - Most likely to pay,No,,(815) 968-8803,Non-Subsidiary,WWW.RELIABLEMACHINE.COM,1921,,,361676820,,,Single Location,,,,,,,"521 SCHAUER LN, ROCKFORD, IL 61107",521 SCHAUER LN,ROCKFORD,USA,WINNEBAGO,IL,611072962,61107,,,34699916,Stamping metal for the trade,0,"$8,966,138",45,45,$0,$0
